Year,Month,Day,Category,Num Articles
2016,2,8,Arts,19
2016,2,8,Movies,2
2016,2,8,Business Day,11
2016,2,8,Technology,5
2016,2,8,T Magazine,9
2016,2,8,Magazine,3
2016,2,8,World,13
2016,2,8,Multimedia/Photos,2
2016,2,8,Opinion,27
2016,2,8,Crosswords & Games,2
2016,2,8,U.S.,37
2016,2,8,Health,3
2016,2,8,Theater,1
2016,2,8,Paid Death Notices,10
2016,2,9,Fashion & Style,3
2016,2,9,Blogs,3
2016,2,9,Books,1
2016,2,9,Opinion,26
2016,2,9,Education,4
2016,2,9,N.Y. / Region,9
2016,2,9,Corrections,1
2016,2,9,Sports,25
2016,2,9,Science,11
2016,2,9,NYT Now,2
2016,2,9,The Upshot,5
2016,2,9,Arts,14
2016,2,9,Movies,1
2016,2,9,Business Day,21
2016,2,9,Technology,2
2016,2,9,T Magazine,5
2016,2,9,Magazine,3
2016,2,9,World,19
2016,2,9,Multimedia/Photos,2
2016,2,9,Your Money,1
2016,2,9,Crosswords & Games,2
2016,2,9,U.S.,27
2016,2,9,Health,1
2016,2,9,Theater,3
2016,2,9,Times Insider,1
2016,2,9,Paid Death Notices,16
2016,2,9,Times Topics,1
2016,2,10,Fashion & Style,3
2016,2,10,Blogs,3
2016,2,10,Travel,1
2016,2,10,Books,4
2016,2,10,Food,16
2016,2,10,Education,4
2016,2,10,N.Y. / Region,10
2016,2,10,Corrections,2
2016,2,10,Sports,17
2016,2,10,NYT Now,3
2016,2,10,The Upshot,4
2016,2,10,Arts,10
2016,2,10,Movies,1
2016,2,10,Business Day,18
2016,2,10,Technology,2
2016,2,10,T Magazine,12
2016,2,10,Real Estate,6
2016,2,10,World,26
2016,2,10,Multimedia/Photos,2
2016,2,10,Opinion,22
2016,2,10,Automobiles,1
2016,2,10,Crosswords & Games,1
2016,2,10,U.S.,27
2016,2,10,Health,4
2016,2,10,Theater,2
2016,2,10,Paid Death Notices,8
2016,2,11,Fashion & Style,18
2016,2,11,Blogs,4
2016,2,11,Style,1
2016,2,11,Opinion,24
2016,2,11,Education,4
2016,2,11,Universal,1
2016,2,11,Sports,20
2016,2,11,Corrections,1
2016,2,11,N.Y. / Region,15
2016,2,11,Science,2
2016,2,11,NYT Now,2
2016,2,11,The Upshot,4
2016,2,11,Arts,19
2016,2,11,Movies,8
2016,2,11,Business Day,21
2016,2,11,Technology,11
2016,2,11,T Magazine,10
2016,2,11,World,22
2016,2,11,Multimedia/Photos,2
2016,2,11,Your Money,1
2016,2,11,Travel,4
2016,2,11,Crosswords & Games,1
2016,2,11,U.S.,42
2016,2,11,Health,6
2016,2,11,Times Insider,3
2016,2,11,Paid Death Notices,9
2016,2,12,Fashion & Style,13
2016,2,12,Blogs,1
2016,2,12,Travel,2
2016,2,12,Books,3
2016,2,12,Food,3
2016,2,12,Education,4
2016,2,12,Universal,1
2016,2,12,N.Y. / Region,12
2016,2,12,Corrections,1
2016,2,12,Sports,17
2016,2,12,Science,5
2016,2,12,NYT Now,2
2016,2,12,Arts,28
2016,2,12,Movies,15
2016,2,12,Business Day,18
2016,2,12,Technology,5
2016,2,12,T Magazine,16
2016,2,12,Magazine,1
2016,2,12,Real Estate,2
2016,2,12,World,27
2016,2,12,Multimedia/Photos,2
2016,2,12,Opinion,23
2016,2,12,Automobiles,2
2016,2,12,Crosswords & Games,1
2016,2,12,U.S.,44
2016,2,12,Health,2
2016,2,12,Theater,3
2016,2,12,Paid Death Notices,9
2016,2,13,Fashion & Style,17
2016,2,13,Sports,15
2016,2,13,Opinion,18
2016,2,13,World,20
2016,2,13,Health,3
2016,2,13,Your Money,2
2016,2,13,Travel,1
2016,2,13,Technology,4
2016,2,13,Obituaries,2
2016,2,13,Corrections,1
2016,2,13,N.Y. / Region,7
2016,2,13,Science,2
2016,2,13,Crosswords & Games,2
2016,2,13,U.S.,25
2016,2,13,The Upshot,2
2016,2,13,Arts,6
2016,2,13,Theater,1
2016,2,13,Movies,2
2016,2,13,Business Day,14
2016,2,13,Paid Death Notices,2
2016,2,13,T Magazine,12
2016,2,14,Fashion & Style,55
2016,2,14,Style,1
2016,2,14,Books,27
2016,2,14,Opinion,22
2016,2,14,Sports,21
2016,2,14,Corrections,1
2016,2,14,N.Y. / Region,23
2016,2,14,Books; Arts,1
2016,2,14,The Upshot,2
2016,2,14,Arts,20
2016,2,14,Movies,5
2016,2,14,Business Day,3
2016,2,14,Technology,1
2016,2,14,T Magazine,26
2016,2,14,Magazine,13
2016,2,14,Paid Death Notices,53
2016,2,14,Travel,12
2016,2,14,World,22
2016,2,14,Health,1
2016,2,14,Your Money,11
2016,2,14,Real Estate,13
2016,2,14,Job Market,1
2016,2,14,Crosswords & Games,1
2016,2,14,U.S.,30
2016,2,14,Theater,2
2016,2,14,Times Insider,1
2016,2,14,Sunday Review,1
2016,2,15,Fashion & Style,25
2016,2,15,Blogs,1
2016,2,15,Books,2
2016,2,15,Food,1
2016,2,15,Education,1
2016,2,15,N.Y. / Region,10
2016,2,15,Corrections,1
2016,2,15,Sports,19
2016,2,15,Science,3
2016,2,15,,1
2016,2,15,Arts,14
2016,2,15,Movies,1
2016,2,15,Business Day,9
2016,2,15,Technology,2
2016,2,15,T Magazine,11
2016,2,15,Magazine,1
2016,2,15,World,12
2016,2,15,Multimedia/Photos,1
2016,2,15,Opinion,19
2016,2,15,Crosswords & Games,2
2016,2,15,U.S.,28
2016,2,15,Health,3
2016,2,15,Theater,3
2016,2,15,Paid Death Notices,11
2016,2,16,Fashion & Style,19
2016,2,16,Blogs,3
2016,2,16,Travel,1
2016,2,16,Books,2
2016,2,16,Food,1
2016,2,16,Universal,1
2016,2,16,Sports,17
2016,2,16,Corrections,1
2016,2,16,N.Y. / Region,12
2016,2,16,Science,7
2016,2,16,NYT Now,3
2016,2,16,The Upshot,2
2016,2,16,Arts,17
2016,2,16,Movies,3
2016,2,16,Business Day,17
2016,2,16,Technology,1
2016,2,16,T Magazine,14
2016,2,16,World,20
2016,2,16,Multimedia/Photos,2
2016,2,16,Your Money,1
2016,2,16,Opinion,24
2016,2,16,Crosswords & Games,1
2016,2,16,U.S.,24
2016,2,16,Health,5
2016,2,16,Theater,1
2016,2,16,Times Insider,2
2016,2,16,Paid Death Notices,8
2016,2,17,Fashion & Style,24
2016,2,17,Blogs,3
2016,2,17,Style,1
2016,2,17,Sports,20
2016,2,17,Books,1
2016,2,17,Food,15
2016,2,17,N.Y. / Region,7
2016,2,17,Corrections,1
2016,2,17,Business Day,19
2016,2,17,NYT Now,2
2016,2,17,The Upshot,3
2016,2,17,Arts,10
2016,2,17,Movies,1
2016,2,17,U.S.,41
2016,2,17,Technology,3
2016,2,17,T Magazine,12
2016,2,17,Magazine,2
2016,2,17,Real Estate,6
2016,2,17,Travel,3
2016,2,17,World,32
2016,2,17,Multimedia/Photos,2
2016,2,17,Opinion,18
2016,2,17,Obituaries,1
2016,2,17,Crosswords & Games,1
2016,2,17,Health,4
2016,2,17,Theater,2
2016,2,17,Times Insider,1
2016,2,17,Paid Death Notices,16
2016,2,18,Fashion & Style,14
2016,2,18,Blogs,3
2016,2,18,Books,2
2016,2,18,Opinion,20
2016,2,18,Sports,21
2016,2,18,Corrections,1
2016,2,18,N.Y. / Region,14
2016,2,18,Science,1
2016,2,18,NYT Now,2
2016,2,18,The Upshot,5
2016,2,18,Arts,15
2016,2,18,Movies,7
2016,2,18,Business Day,20
2016,2,18,Technology,8
2016,2,18,T Magazine,14
2016,2,18,Magazine,1
2016,2,18,World,21
2016,2,18,Multimedia/Photos,2
2016,2,18,Your Money,1
2016,2,18,Travel,2
2016,2,18,Crosswords & Games,1
2016,2,18,U.S.,38
2016,2,18,Health,6
2016,2,18,Theater,3
2016,2,18,Times Insider,1
2016,2,18,Paid Death Notices,15
2016,2,19,Fashion & Style,11
2016,2,19,Blogs,3
2016,2,19,Travel,3
2016,2,19,Sports,22
2016,2,19,Books,3
2016,2,19,Opinion,20
2016,2,19,Education,1
2016,2,19,Obituaries,1
2016,2,19,Corrections,1
2016,2,19,N.Y. / Region,8
2016,2,19,Science,1
2016,2,19,NYT Now,2
2016,2,19,The Upshot,1
2016,2,19,Arts,30
2016,2,19,Movies,10
2016,2,19,Business Day,22
2016,2,19,Technology,10
2016,2,19,T Magazine,15
2016,2,19,Magazine,1
2016,2,19,World,27
2016,2,19,Multimedia/Photos,2
2016,2,19,Your Money,1
2016,2,19,Real Estate,2
2016,2,19,Automobiles,2
2016,2,19,Crosswords & Games,1
2016,2,19,U.S.,36
2016,2,19,Health,3
2016,2,19,Theater,6
2016,2,19,Times Insider,5
2016,2,19,Paid Death Notices,9
2016,2,20,Fashion & Style,7
2016,2,20,Sports,23
2016,2,20,Books,1
2016,2,20,Opinion,13
2016,2,20,World,21
2016,2,20,Health,1
2016,2,20,Your Money,3
2016,2,20,Technology,3
2016,2,20,N.Y. / Region,7
2016,2,20,Corrections,1
2016,2,20,Business Day,12
2016,2,20,Science,3
2016,2,20,NYT Now,1
2016,2,20,Crosswords & Games,2
2016,2,20,The Upshot,5
2016,2,20,Arts,15
2016,2,20,Theater,1
2016,2,20,Movies,2
2016,2,20,U.S.,26
2016,2,20,Paid Death Notices,11
2016,2,20,T Magazine,4
2016,2,21,Fashion & Style,19
2016,2,21,Crosswords & Games,1
2016,2,21,Books,1
2016,2,21,Arts,9
2016,2,21,World,2
2016,2,21,U.S.,11
2016,2,21,T Magazine,6
2016,2,21,Opinion,3
2016,2,21,Paid Death Notices,22
2016,2,21,N.Y. / Region,1
2016,2,21,Corrections,1
2016,2,22,Fashion & Style,15
2016,2,22,Blogs,3
2016,2,22,Travel,2
2016,2,22,Books,3
2016,2,22,Food,2
2016,2,22,Education,5
2016,2,22,N.Y. / Region,8
2016,2,22,Corrections,1
2016,2,22,Sports,13
2016,2,22,Science,5
2016,2,22,NYT Now,2
2016,2,22,Arts,16
2016,2,22,Movies,1
2016,2,22,Business Day,7
2016,2,22,Technology,7
2016,2,22,T Magazine,9
2016,2,22,World,14
2016,2,22,Multimedia/Photos,2
2016,2,22,Opinion,17
2016,2,22,membercenter,1
2016,2,22,Crosswords & Games,2
2016,2,22,U.S.,29
2016,2,22,Health,3
2016,2,22,Theater,2
2016,2,22,Times Insider,3
2016,2,22,Paid Death Notices,12
2016,2,23,Fashion & Style,4
2016,2,23,Blogs,4
2016,2,23,Style,1
2016,2,23,Books,2
2016,2,23,Food,3
2016,2,23,Education,4
2016,2,23,N.Y. / Region,14
2016,2,23,Corrections,1
2016,2,23,Sports,19
2016,2,23,Science,10
2016,2,23,NYT Now,4
2016,2,23,The Upshot,4
2016,2,23,Arts,13
2016,2,23,Movies,4
2016,2,23,Business Day,21
2016,2,23,Technology,5
2016,2,23,T Magazine,10
2016,2,23,Magazine,1
2016,2,23,Real Estate,2
2016,2,23,Travel,1
2016,2,23,World,25
2016,2,23,Multimedia/Photos,2
2016,2,23,Your Money,1
2016,2,23,Opinion,28
2016,2,23,Crosswords & Games,1
2016,2,23,U.S.,41
2016,2,23,Health,5
2016,2,23,Theater,2
2016,2,23,Times Insider,1
2016,2,23,Paid Death Notices,12
2016,2,23,Times Topics,1
2016,2,24,Fashion & Style,9
2016,2,24,Blogs,3
2016,2,24,Style,1
2016,2,24,Books,3
2016,2,24,Food,17
2016,2,24,Education,4
2016,2,24,Learning,1
2016,2,24,Sports,18
2016,2,24,Corrections,1
2016,2,24,N.Y. / Region,15
2016,2,24,NYT Now,3
2016,2,24,Opinion,22
2016,2,24,Arts,14
2016,2,24,Movies,1
2016,2,24,Business Day,27
2016,2,24,Technology,7
2016,2,24,T Magazine,8
2016,2,24,Magazine,1
2016,2,24,Travel,1
2016,2,24,World,23
2016,2,24,Multimedia/Photos,2
2016,2,24,Real Estate,3
2016,2,24,Crosswords & Games,1
2016,2,24,U.S.,30
2016,2,24,Health,5
2016,2,24,Theater,5
2016,2,24,Times Insider,2
2016,2,24,Paid Death Notices,12
2016,2,25,Fashion & Style,18
2016,2,25,Blogs,2
2016,2,25,Travel,5
2016,2,25,Food,1
2016,2,25,Education,4
2016,2,25,Sports,30
2016,2,25,Corrections,1
2016,2,25,N.Y. / Region,11
2016,2,25,Science,1
2016,2,25,NYT Now,3
2016,2,25,The Upshot,4
2016,2,25,Arts,22
2016,2,25,Movies,10
2016,2,25,Business Day,19
2016,2,25,Technology,12
2016,2,25,T Magazine,13
2016,2,25,World,29
2016,2,25,Multimedia/Photos,2
2016,2,25,Your Money,1
2016,2,25,Opinion,26
2016,2,25,Crosswords & Games,1
2016,2,25,U.S.,30
2016,2,25,Health,3
2016,2,25,Theater,1
2016,2,25,Paid Death Notices,14
2016,2,26,Fashion & Style,15
2016,2,26,Blogs,3
2016,2,26,Style,1
2016,2,26,Books,1
2016,2,26,Food,2
2016,2,26,Education,4
2016,2,26,N.Y. / Region,14
2016,2,26,Corrections,1
2016,2,26,Sports,22
2016,2,26,Science,1
2016,2,26,NYT Now,4
2016,2,26,The Upshot,1
2016,2,26,Arts,36
2016,2,26,Movies,16
2016,2,26,Business Day,25
2016,2,26,Technology,5
2016,2,26,T Magazine,17
2016,2,26,Magazine,2
2016,2,26,Real Estate,2
2016,2,26,Travel,1
2016,2,26,World,24
2016,2,26,Multimedia/Photos,2
2016,2,26,Opinion,24
2016,2,26,Automobiles,2
2016,2,26,Crosswords & Games,1
2016,2,26,U.S.,38
2016,2,26,Health,3
2016,2,26,Theater,4
2016,2,26,Times Insider,1
2016,2,26,Paid Death Notices,16
2016,2,27,Fashion & Style,6
2016,2,27,Sports,20
2016,2,27,Opinion,14
2016,2,27,World,19
2016,2,27,Health,1
2016,2,27,Your Money,4
2016,2,27,Travel,1
2016,2,27,Technology,6
2016,2,27,N.Y. / Region,9
2016,2,27,Corrections,1
2016,2,27,Business Day,22
2016,2,27,Science,2
2016,2,27,NYT Now,1
2016,2,27,Crosswords & Games,3
2016,2,27,The Upshot,4
2016,2,27,Arts,11
2016,2,27,Theater,2
2016,2,27,Movies,3
2016,2,27,U.S.,30
2016,2,27,Paid Death Notices,6
2016,2,27,T Magazine,6
2016,2,28,Fashion & Style,32
2016,2,28,Travel,10
2016,2,28,Books,23
2016,2,28,Real Estate,15
2016,2,28,Sports,33
2016,2,28,Corrections,1
2016,2,28,N.Y. / Region,23
2016,2,28,NYT Now,2
2016,2,28,Opinion,21
2016,2,28,The Upshot,4
2016,2,28,Arts,13
2016,2,28,Movies,1
2016,2,28,Business Day,10
2016,2,28,Technology,2
2016,2,28,T Magazine,7
2016,2,28,Magazine,10
2016,2,28,Paid Death Notices,45
2016,2,28,World,14
2016,2,28,Multimedia/Photos,1
2016,2,28,Your Money,1
2016,2,28,Food,1
2016,2,28,Job Market,2
2016,2,28,Crosswords & Games,1
2016,2,28,U.S.,24
2016,2,28,Theater,5
2016,2,28,Sunday Review,1
2016,2,29,Fashion & Style,8
2016,2,29,Blogs,4
2016,2,29,Style,1
2016,2,29,Books,1
2016,2,29,Food,2
2016,2,29,Education,5
2016,2,29,N.Y. / Region,7
2016,2,29,Corrections,1
2016,2,29,Sports,28
2016,2,29,Science,3
2016,2,29,NYT Now,3
2016,2,29,Arts,17
2016,2,29,Movies,10
2016,2,29,Business Day,11
2016,2,29,Technology,5
2016,2,29,T Magazine,13
2016,2,29,Travel,1
2016,2,29,World,17
2016,2,29,Multimedia/Photos,3
2016,2,29,Opinion,23
2016,2,29,Crosswords & Games,2
2016,2,29,U.S.,36
2016,2,29,Health,2
2016,2,29,Theater,3
2016,2,29,Times Insider,1
2016,2,29,Paid Death Notices,15
2016,2,29,Today’s Paper,1
2016,3,1,Fashion & Style,6
2016,3,1,Blogs,2
2016,3,1,Style,1
2016,3,1,Books,1
2016,3,1,Opinion,24
2016,3,1,Education,4
2016,3,1,N.Y. / Region,13
2016,3,1,Corrections,1
2016,3,1,Sports,14
2016,3,1,Science,12
2016,3,1,NYT Now,2
2016,3,1,The Upshot,6
2016,3,1,Arts,17
2016,3,1,Movies,5
2016,3,1,Business Day,26
2016,3,1,Technology,5
2016,3,1,T Magazine,11
2016,3,1,Magazine,1
2016,3,1,Travel,2
2016,3,1,World,23
2016,3,1,Multimedia/Photos,2
2016,3,1,Your Money,1
2016,3,1,Real Estate,2
2016,3,1,Crosswords & Games,1
2016,3,1,U.S.,39
2016,3,1,Health,5
2016,3,1,Theater,1
2016,3,1,Paid Death Notices,16
2016,3,2,Fashion & Style,16
2016,3,2,Blogs,3
2016,3,2,Travel,1
2016,3,2,Books,1
2016,3,2,Food,14
2016,3,2,Education,4
2016,3,2,N.Y. / Region,13
2016,3,2,Corrections,1
2016,3,2,Sports,20
2016,3,2,Science,2
2016,3,2,NYT Now,2
2016,3,2,The Upshot,4
2016,3,2,Arts,15
2016,3,2,Movies,4
2016,3,2,Business Day,27
2016,3,2,Technology,6
2016,3,2,T Magazine,7
2016,3,2,Real Estate,3
2016,3,2,World,27
2016,3,2,Multimedia/Photos,2
2016,3,2,Opinion,20
2016,3,2,Crosswords & Games,1
2016,3,2,U.S.,36
2016,3,2,Health,2
2016,3,2,Theater,2
2016,3,2,Paid Death Notices,17
2016,3,3,Fashion & Style,20
2016,3,3,Blogs,2
2016,3,3,Books,1
2016,3,3,Opinion,26
2016,3,3,Education,4
2016,3,3,Universal,1
2016,3,3,Sports,21
2016,3,3,Corrections,1
2016,3,3,N.Y. / Region,16
2016,3,3,Science,3
2016,3,3,NYT Now,2
2016,3,3,The Upshot,4
2016,3,3,Arts,14
2016,3,3,Movies,8
2016,3,3,Business Day,25
2016,3,3,Technology,12
2016,3,3,T Magazine,16
2016,3,3,World,21
2016,3,3,Multimedia/Photos,2
2016,3,3,Obituaries,1
2016,3,3,Crosswords & Games,1
2016,3,3,U.S.,32
2016,3,3,Health,4
2016,3,3,Theater,1
2016,3,3,Times Insider,2
2016,3,3,Paid Death Notices,12
2016,3,4,Fashion & Style,27
2016,3,4,Blogs,4
2016,3,4,Travel,2
2016,3,4,Books,1
2016,3,4,Opinion,23
2016,3,4,Education,4
2016,3,4,Universal,2
2016,3,4,N.Y. / Region,19
2016,3,4,Corrections,1
2016,3,4,Sports,20
2016,3,4,Science,1
2016,3,4,NYT Now,3
2016,3,4,The Upshot,1
2016,3,4,Arts,26
2016,3,4,Movies,15
2016,3,4,Business Day,18
2016,3,4,Technology,4
2016,3,4,T Magazine,15
2016,3,4,Magazine,3
2016,3,4,World,24
2016,3,4,Multimedia/Photos,2
2016,3,4,Real Estate,3
2016,3,4,Automobiles,1
2016,3,4,Crosswords & Games,1
2016,3,4,U.S.,48
2016,3,4,Health,7
2016,3,4,Theater,6
2016,3,4,Times Insider,2
2016,3,4,Paid Death Notices,12
2016,3,5,Fashion & Style,7
2016,3,5,Books,4
2016,3,5,Opinion,17
2016,3,5,Education,1
2016,3,5,Sports,26
2016,3,5,Corrections,1
2016,3,5,N.Y. / Region,9
2016,3,5,Science,1
2016,3,5,NYT Now,1
2016,3,5,The Upshot,2
2016,3,5,Arts,13
2016,3,5,Movies,1
2016,3,5,Business Day,19
2016,3,5,Technology,6
2016,3,5,T Magazine,7
2016,3,5,Paid Death Notices,4
2016,3,5,World,21
2016,3,5,Health,1
2016,3,5,Your Money,3
2016,3,5,Crosswords & Games,2
2016,3,5,Theater,2
2016,3,5,U.S.,23
2016,3,6,Fashion & Style,22
2016,3,6,Style,1
2016,3,6,Books,22
2016,3,6,Opinion,19
2016,3,6,Universal,1
2016,3,6,Sports,27
2016,3,6,Corrections,1
2016,3,6,N.Y. / Region,27
2016,3,6,NYT Now,1
2016,3,6,The Upshot,1
2016,3,6,Arts,18
2016,3,6,Movies,6
2016,3,6,Business Day,6
2016,3,6,Technology,1
2016,3,6,T Magazine,17
2016,3,6,Magazine,17
2016,3,6,Paid Death Notices,45
2016,3,6,Public Editor,1
2016,3,6,Travel,11
2016,3,6,World,9
2016,3,6,Health,2
2016,3,6,Your Money,2
2016,3,6,Real Estate,13
2016,3,6,Job Market,3
2016,3,6,Obituaries,1
2016,3,6,Crosswords & Games,1
2016,3,6,U.S.,13
2016,3,6,Theater,5
2016,3,6,Sunday Review,1
2016,3,7,Fashion & Style,9
2016,3,7,Blogs,2
2016,3,7,Food,1
2016,3,7,Education,5
2016,3,7,Sports,23
2016,3,7,Corrections,1
2016,3,7,N.Y. / Region,6
2016,3,7,Science,3
2016,3,7,NYT Now,2
2016,3,7,Opinion,18
2016,3,7,Arts,22
2016,3,7,T Magazine,17
2016,3,7,Business Day,11
2016,3,7,Technology,3
2016,3,7,World,15
2016,3,7,Multimedia/Photos,2
2016,3,7,Travel,1
2016,3,7,Crosswords & Games,2
2016,3,7,U.S.,23
2016,3,7,Health,4
2016,3,7,Theater,3
2016,3,7,Times Insider,2
2016,3,7,Paid Death Notices,10
2016,3,8,Fashion & Style,10
2016,3,8,Blogs,3
2016,3,8,Style,1
2016,3,8,Opinion,23
2016,3,8,Education,4
2016,3,8,Sports,19
2016,3,8,Corrections,1
2016,3,8,N.Y. / Region,8
2016,3,8,Science,5
2016,3,8,NYT Now,2
2016,3,8,The Upshot,3
2016,3,8,Arts,22
2016,3,8,T Magazine,15
2016,3,8,Business Day,23
2016,3,8,Technology,10
2016,3,8,World,24
2016,3,8,Multimedia/Photos,2
2016,3,8,Crosswords & Games,1
2016,3,8,U.S.,39
2016,3,8,Health,6
2016,3,8,Theater,1
2016,3,8,Times Insider,2
2016,3,8,Paid Death Notices,12
2016,3,8,Times Topics,1
2016,3,9,Fashion & Style,6
2016,3,9,Blogs,2
2016,3,9,Travel,1
2016,3,9,Books,2
2016,3,9,Food,15
2016,3,9,Education,4
2016,3,9,N.Y. / Region,13
2016,3,9,Corrections,1
2016,3,9,Sports,24
2016,3,9,Science,3
2016,3,9,NYT Now,2
2016,3,9,The Upshot,1
2016,3,9,Arts,14
2016,3,9,Movies,3
2016,3,9,Business Day,25
2016,3,9,Technology,4
2016,3,9,T Magazine,9
2016,3,9,Magazine,1
2016,3,9,Real Estate,2
2016,3,9,World,27
2016,3,9,Multimedia/Photos,3
2016,3,9,Your Money,1
2016,3,9,Opinion,21
2016,3,9,Crosswords & Games,1
2016,3,9,U.S.,28
2016,3,9,Health,5
2016,3,9,Theater,3
2016,3,9,Times Insider,1
2016,3,9,Paid Death Notices,17
2016,3,10,Fashion & Style,13
2016,3,10,Blogs,3
2016,3,10,Style,3
2016,3,10,Books,1
2016,3,10,Opinion,22
2016,3,10,Education,4
2016,3,10,N.Y. / Region,15
2016,3,10,Corrections,1
2016,3,10,Sports,26
2016,3,10,Science,3
2016,3,10,NYT Now,2
2016,3,10,The Upshot,4
2016,3,10,Arts,17
2016,3,10,Movies,5
2016,3,10,Business Day,18
2016,3,10,Technology,7
2016,3,10,T Magazine,18
2016,3,10,Magazine,1
2016,3,10,World,31
2016,3,10,Multimedia/Photos,3
2016,3,10,Travel,3
2016,3,10,Crosswords & Games,1
2016,3,10,U.S.,32
2016,3,10,Health,7
2016,3,10,Theater,3
2016,3,10,Times Insider,2
2016,3,10,Paid Death Notices,11
2016,3,11,Fashion & Style,3
2016,3,11,Blogs,2
2016,3,11,Style,2
2016,3,11,Books,1
2016,3,11,Opinion,21
2016,3,11,Education,4
2016,3,11,Universal,1
2016,3,11,N.Y. / Region,11
2016,3,11,Corrections,1
2016,3,11,Sports,22
2016,3,11,Science,1
2016,3,11,NYT Now,2
2016,3,11,The Upshot,1
2016,3,11,Arts,30
2016,3,11,Movies,15
2016,3,11,Business Day,27
2016,3,11,Technology,4
2016,3,11,T Magazine,10
2016,3,11,Magazine,1
2016,3,11,Travel,1
2016,3,11,World,25
2016,3,11,Multimedia/Photos,1
2016,3,11,Your Money,2
2016,3,11,Real Estate,2
2016,3,11,Automobiles,2
2016,3,11,Crosswords & Games,1
2016,3,11,U.S.,39
2016,3,11,Health,5
2016,3,11,Theater,6
2016,3,11,Times Insider,2
2016,3,11,Paid Death Notices,3
2016,3,12,Fashion & Style,1
2016,3,12,Sports,23
2016,3,12,Opinion,13
2016,3,12,World,18
2016,3,12,Health,1
2016,3,12,Your Money,4
2016,3,12,Technology,2
2016,3,12,N.Y. / Region,5
2016,3,12,Corrections,1
2016,3,12,Business Day,19
2016,3,12,Science,4
2016,3,12,NYT Now,1
2016,3,12,Crosswords & Games,2
2016,3,12,The Upshot,1
2016,3,12,Arts,20
2016,3,12,Theater,4
2016,3,12,Movies,1
2016,3,12,U.S.,32
2016,3,12,Paid Death Notices,5
2016,3,13,Fashion & Style,27
2016,3,13,Travel,8
2016,3,13,Books,20
2016,3,13,Opinion,21
2016,3,13,Sports,33
2016,3,13,Corrections,1
2016,3,13,N.Y. / Region,25
2016,3,13,Science,1
2016,3,13,NYT Now,1
2016,3,13,Books; Arts,1
2016,3,13,The Upshot,1
2016,3,13,Arts,19
2016,3,13,Movies,5
2016,3,13,Business Day,10
2016,3,13,Technology,2
2016,3,13,Magazine,1
2016,3,13,World,7
2016,3,13,Paid Death Notices,52
2016,3,13,Your Money,1
2016,3,13,Real Estate,14
2016,3,13,Job Market,1
2016,3,13,Crosswords & Games,1
2016,3,13,U.S.,21
2016,3,13,Theater,3
2016,3,13,Sunday Review,1
2016,3,14,Fashion & Style,5
2016,3,14,Blogs,3
2016,3,14,Style,2
2016,3,14,Books,1
2016,3,14,Food,1
2016,3,14,Education,5
2016,3,14,Universal,1
2016,3,14,N.Y. / Region,7
2016,3,14,Corrections,1
2016,3,14,Sports,31
2016,3,14,Science,4
2016,3,14,NYT Now,3
2016,3,14,Arts,14
2016,3,14,Movies,3
2016,3,14,Business Day,11
2016,3,14,Technology,4
2016,3,14,T Magazine,5
2016,3,14,Travel,1
2016,3,14,World,13
2016,3,14,Multimedia/Photos,1
2016,3,14,Opinion,18
2016,3,14,Crosswords & Games,2
2016,3,14,U.S.,22
2016,3,14,Health,3
2016,3,14,Theater,2
2016,3,14,Times Insider,2
2016,3,14,Paid Death Notices,18
2016,3,15,Fashion & Style,2
2016,3,15,Blogs,2
2016,3,15,Style,1
2016,3,15,Books,2
2016,3,15,Food,1
2016,3,15,Education,4
2016,3,15,N.Y. / Region,14
2016,3,15,Corrections,1
2016,3,15,Sports,22
2016,3,15,Science,6
2016,3,15,NYT Now,3
2016,3,15,The Upshot,7
2016,3,15,Arts,18
2016,3,15,Movies,1
2016,3,15,Business Day,24
2016,3,15,Technology,3
2016,3,15,T Magazine,5
2016,3,15,Magazine,2
2016,3,15,Travel,1
2016,3,15,World,24
2016,3,15,Multimedia/Photos,2
2016,3,15,Your Money,1
2016,3,15,Opinion,25
2016,3,15,Crosswords & Games,1
2016,3,15,Health,11
2016,3,15,Theater,3
2016,3,15,Times Insider,2
2016,3,15,U.S.,33
2016,3,15,Times Topics,1
2016,3,16,Fashion & Style,3
2016,3,16,Blogs,3
2016,3,16,Travel,2
2016,3,16,Books,2
2016,3,16,Food,12
2016,3,16,Education,4
2016,3,16,N.Y. / Region,11
2016,3,16,Corrections,1
2016,3,16,Sports,20
2016,3,16,Science,2
2016,3,16,NYT Now,3
2016,3,16,The Upshot,6
2016,3,16,Arts,19
2016,3,16,Movies,5
2016,3,16,Business Day,28
